PLAYER_ID,PLAYER_NAME,ROUNDS_PLAYED,ROUNDS_AVG_SCORE,ROUNDS_MED_SCORE,ROUNDS_SCORE_STD_DEV
5fba6bb84876100001068d07,Sadu,5,594.2,80,1231.522634789958
5fe6c5e7ae5ccd000197c9e7,logan,1510,3660.1099337748346,4209.5,1371.8615090452827
5ff0a98c0c42b3000156c799,Alexeycraggy,210,2843.538095238095,3049,1576.9537088957304
5ff10c165de5560001f37f9d,vaivod,60,2471.483333333333,2704,1551.232413276618
5ffa660ae8ee080001350d46,AlphaZero4000,135,2340.3333333333335,2459,1554.6420809948506
5ffb5e4975d2770001545cf5,Geooo,715,3125.3524475524478,3507,1543.5339322476846
60069f898c6114000112b409,icepelican,1000,2172.298,2112.5,1582.5324641219845
600801c48b224300016f36fd,Mada,80,2827.05,3169,1729.0430879535652
6016ae33d48bd30001e71782,[TNT] Diablo,50,3173.46,3285,1286.4808587771527
601ab5166d405900012c6669,Matteo Kinkela,100,1503.45,1274.5,1430.9336113181491
601f1d75228a5e00019741e1,davedavedave,730,2708.631506849315,3054,1630.0647226414048
602004f5fe36ae000125a538,Michiel,10,1717.8,1539,1241.4757347608531
602099d9d7d2210001491973,Bog,5,822,467,956.5526645198371
60254c17b8832e000134884b,jason543,160,2616.9,2575.5,1642.4146857599635
602c2727cf4011000175b4ee,morica,305,2459.6196721311476,2484,1531.3778109924408
603b1b0d5cdb1b0001bbf19e,Moo,5,4164.4,4408,682.5064102263069
603cd68ed3dc740001d9dc4b,devens,55,2463.8545454545456,2393,1500.2809736845961
603e28ef0297940001b93db1,fatslump(washed),25,2805.32,3062,1712.2196120825156
603ea83990c952000180974c,TabBluu.,205,3059.8439024390245,3457,1455.2876004419195
60423e2590c952000182b4a0,Pigeon,710,3091.7098591549297,3545.5,1561.1242743612695
6053be97302f9500010c3c4c,marcel,20,1671.7,1519,1167.8326078680968
6056fd798ddd1c00018baf23,Trabota,450,3694.968888888889,4185.5,1329.4141566870724
605b1842045b9e0001837397,brunooo_ooo,1165,2869.1124463519313,3166,1609.7509124085007
6060aef763c4b80001aae836,Jasper,195,1915.0410256410257,1616,1530.212403557101
6061d595010c4e000197240f,bakonysanchez,40,1947.275,1796,1476.592022191641
606402814f3a8e00016f860e,Dyll,50,2080,1705.5,1488.2590500312774
606a0edba9cfc800017a0f46,S Ricciardi,25,2173.28,1950,1803.4042807978472
607334e1fec6f00001f676a2,hoki,20,2290.2,2184.5,1651.974576075552
60806a19bafa9b000125bcc7,malfunctionn,320,2473.615625,2744.5,1549.875156262594
608168d3f5fe530001aec797,kaiser,730,1605.472602739726,1272,1437.589997182785
608513f3eb35e60001fa2633,cry about it,15,2896.5333333333333,3258,1496.2436298945436
60859c21128efc0001559603,antidotess,300,2861.8366666666666,3184,1575.3567849855474
6098f58ffac408000119da5a,Cassa,530,1391.2358490566037,996.5,1340.7095136531254
60995f8f8eb3fe0001e057c2,Starc,185,2494.7243243243242,2674,1581.4483867644874
60a55176895a250001d9e2d8,emshanoff,480,3719.03125,4192,1316.0550900323285
60ab9a9195cb750001fb3b69,stepanartt,85,2816.458823529412,3140,1746.2199174216287
60b1162519261200015e3ca2,John Harvey Kellogg,35,3167.6,3600,1439.3283155694535
60bcbc7bf9c48d00010901f5,Abyss,5,1793.4,1655,1744.5154054923103
60c5dcc9dcd637000191fd5d,VishTheFish,15,1379.9333333333334,1082,1299.9469219933558
60df18727b07ec0001e05ece,r1czz.,60,3615.6833333333334,3787,1077.9216112500947
60e6fefd864e960001667155,ĐɄ§ҜƦØИ,100,2380.71,2373,1394.7892313894597
61086058ec9b5100017947a0,Алексей Ремизов,10,1557.5,1468.5,1365.0062270920232
611760155078c2000158aa4b,Thiscooldude,5,1681.8,1367,1291.7232675770767
612fc1ddd0cf470001098a99,Tanger#0350,255,2559.627450980392,2533,1512.5266939793162
613672d814c06f00017c58e0,tombolo,95,2575.936842105263,2719,1626.8764550512126
6140b47f0a3a920001f0031e,Blueb,190,2566.4894736842107,2709,1707.2568640951483
615c32f565de950001753a64,lemon,5,3413.8,3627,1138.240747820952
61a0aa0b508e25000188294f,Ant3k,390,3260.271794871795,3577.5,1395.2537403640958
61b7147bdce769000130e3f5,Sasha-Larin-11,10,1800.5,1827.5,1215.9740951188064
61bc94ddf786cb0001188493,hulosit,5,1126.6,803,644.4354118140933
61e59e86ccc0f20001d33f9f,Lysol55,20,2597.6,2919,1716.2170608638057
61f63ef33d94a3000139614d,クリプトナイト,220,2640.018181818182,2975.5,1552.3111801439813
6201965f19c16500017cd2ce,アキナトル,1195,3782.562343096234,4281,1317.5462041234075
6205a2c750ff4f0001cbded7,Kround7159,5,828.4,502,810.404837103037
6208f41304f54b000118a55d,Richárd Varszámisz,5,1420.2,1493,1074.8925527698107
62097f1950ff4f0001cdc748,PyloteD'Avion,15,814.2666666666667,211,1165.6924980456895
621688225a265e000124cc8d,GramenMystace,175,2644.594285714286,2910,1542.4477300706174
621b46db2c23f10001ee1c89,wasqux,5,2462,2358,1597.0200374447404
622d5637fbf42a00013d06b1,flickshot,65,2883.723076923077,3196,1551.7641573383503
62501808475510c8f5f4ef79,Tom,200,2728.085,2845.5,1523.2235554901322
62615ba79810147e10f029ea,𝓝𝓲𝓰𝓱𝓽𝓰𝓸𝓭,25,2396.4,2846,1520.9930966312766
626be1db347a090f4e84683f,VehicleRonald,250,3588.056,4116,1400.1271370843435
62942d7b391564acaee575be,kazuro,205,2723.756097560976,3088,1548.1892649156305
62ab7d3b8c54d1371af90469,Levente Peter Kerekes,5,924.8,92,1882.3445486945263
62bfd10dea6140a9ef5f3224,Program,355,2727.3887323943663,2971,1600.2252966379453
62c0257a2e7b083b8fb3ffdf,yark,935,3391.8823529411766,3796,1410.7643318428488
62d17b25f827cbfd7205c25d,deshawn,220,3325.336363636364,3874,1506.7445038890967
62e14841f938d5507c4d31f6,Jerome,65,2663.1846153846154,2677,1338.6597775387143
62e7791e257a6510556a1a03,Bokai𝋢𝋯𝋫𝋡𝋩,10,2199.5,2424,1515.6549739304128
62f0c9a9822a3f816d659d84,Adams,120,2775.9583333333335,2831,1479.3512091454145
631092b3f84123ad62736883,LaziiQQ БОГ,5,2525.2,2757,1800.3574645053131
631d3543233913017a7ac6c6,nitro,55,2851.5636363636363,3112,1635.2174167369915
632cb7c86205b55bcde7dcb7,y4suo,30,3311.9333333333334,3548,1402.16404175831
6330202c43032ef573d382eb,Jakob,100,2928.92,3101.5,1486.4777159446421
633102d69d4a5044970cce21,Elcu,145,2645.0137931034483,2811,1491.0499656282482
633a62ba560e8238dea97807,leero,30,3652.233333333333,3978.5,1133.9889770187363
635977bdd10c8c644ca83400,GeoWill,15,1660.5333333333333,608,1767.6393863002713
6376f2fd270414a1000e1fbf,bobasucker,900,2787.8544444444447,3121,1636.4883134321492
63890678411c174863e40d57,GeoTeacher,40,3099.725,3332.5,1354.6010482795293
63a7162c482f8304763e75c3,Dynya,5,1494.6,1524,1491.3765453432611
63b6e8ccb8148b72cafa0adb,KZT,1340,3631.610447761194,4280,1475.9647692272333
63bc59f483352dc1648f8e9a,nevergiveup.,100,3647.35,4220,1511.3298779551735
63bcd8027039017494d42999,KANMURU,10,2040,1966,1727.5731532991592
63cffe929512ebc734808b0b,Rylleon,595,3090.5613445378153,3523,1558.466874848484
63dbf173192ea6602ebbe3e2,DreDay,10,763.3,269,999.5168832991267
63e223415109acb72e8c3318,GabrielGeoo,1335,2857.9408239700374,3230,1626.8561706555377
64007150a74fcc57ff691bea,mostiqq,5,2523,2712,1306.6388177304393
6407f630fd61426c650d8579,jkwon,670,2416.7358208955225,2544,1603.7583982632796
6416cf85c84b14719efada74,Krisons,20,1400.4,1010,1311.6760270737589
64179ee2585e69f92ec514fc,ｺｺｽ,180,3047.1055555555554,3601,1599.8559310137898
6420e452357e1c2d41c78157,angjusevi,150,2903.52,3154.5,1469.5244128628826
642548987a0ec1cc8ffe5698,insomnia (5kftw),5,1563.2,1003,1564.1806161693733
64302511da72523ce5182c88,[Geo] Scooby Poo,35,753.9428571428572,308,958.6985970574902
6457e640090d9955e3a25dc3,Ryazanovoff,5,2874,3382,1974.0612959075004
6458e4b2ea1e908b38f447e4,LedOooo,5,1255.4,1088,1050.378027188307
6460e8bfec20ce42ae0b90bb,Spirit Donk,80,3133.8125,3450.5,1497.423453803232
64899fdf6552c09cf38d9d8e,豆豆冖,705,3234.4794326241135,3690,1563.7698040312712
6494f9bbab07ca3ea843220f,Kakaageo,5,3146.8,3457,1439.9569438007513
649b4141377d3ba1a0809e04,🌺МоутонЛовесЙонаС🌺,200,3456.07,4039,1536.3160482140386
64b2b2afd22a6256877948e5,constella,35,2387.457142857143,2489,1680.5234303632901
64baeb48db0818506aacb1b8,asdfgrace,500,2949.728,3457.5,1639.2986305124518
64e250e234185dd27cfb93a5,bomboclatt69,25,1726.32,1425,1294.4060413950485
64ed17355f2bccc9d751cce4,Novoosibirsk,105,3066.695238095238,3278,1395.7682472387742
65196df73b287bbf7203f3f7,frey44,5,1988.6,1491,1897.4398541192288
6557a72349182de4e31db900,Noski,55,3082.7090909090907,3473,1512.6119793258283
65699a3d8312d2834b4eed93,Elements,575,2367.4347826086955,2347,1583.0322169810695
657136033b7d1f7babadbed4,SnowyMarsh339,65,1221.3846153846155,873,1262.5715821291085
65a45a24590a680e4a85cc05,TropicalHill119,75,2750.7466666666664,2734,1366.453438650582
65ac336c51500ca754b0bb4a,Torog0d,5,1225.2,224,1539.1835498081443
65e5c9342f49c0992d890a2f,ddimon4ikk_,25,1760.2,1442,1554.6604130806188
662d0189162adfc26f7751ac,Looks Like Something I Luzon,110,2626.2090909090907,2644.5,1646.6626855552415
6632b168b565bbebc7049335,Codys390,5,1118.2,243,1427.7146073357937
667835c22462ec60ea631124,SkyLimit,25,1783.2,1505,1351.3189852880778
